id,cate,title,lead,time,tag
637434,Đời sống,"9x từng đi bar tới sáng, từ Sài Gòn về Khánh Hòa xây nhà, làm vườn","Từ Sài Gòn, chuyển về sống trong căn nhà nhỏ giữa bản làng cùng chú chó tên Tu Tu, thỉnh thoảng Thắng lại nghe tiếng gọi í ới của hàng xóm.",2020-05-01,['sống thuận tự nhiên']
637512,Đời sống,Nhật ký ở rừng của chàng trai Sài Gòn 'gây sốt',"Các món ăn chỉ nấu theo một công thức duy nhất là cho vào nồi một chút dầu, sau đó cho tiếp những thứ cần chín trước như cua, ếch hay cá…",2020-05-01,['sống thuận tự nhiên']
640471,Đời sống,Người phục chế sách cũ cuối cùng ở Sài Gòn,"Nằm nép mình trong một căn hẻm nhỏ trên đường Lý Chính Thắng, Quận 3 là tiệm phục chế sách cũ của ông Võ Văn Rạng, 60 tuổi gắn bó với nghề hơn 40 năm qua.",2020-05-14,"['người làm sách', 'phục chế sách cũ']"
636470,Đời sống,Vẻ đẹp ma mị của những chiếc ô tô bị thiên nhiên xâm lấn,Nhiếp ảnh gia người Đức Dieter Klein đã đi khắp châu Âu và Mỹ để ghi lại những chiếc ô tô cổ bị thiên nhiên xâm lấn.,2020-04-25,['ô tô cổ']
638119,Đời sống,"Tìm thấy ấn triện bằng vàng nguyên chất vô cùng quý hiếm, nặng gần 8kg",Một ấn triện bằng vàng nguyên chất cực kỳ quý hiếm thuộc về một vị Hoàng đế thời nhà Minh mới được tìm thấy.,2020-05-03,"['Trung Quốc', 'cổ vật']"
624241,Đời sống,Hàng quán phố Tây Bùi Viện đóng cửa phòng dịch Covid-19,"Nhiều cơ sở kinh doanh tại phố Tây Bùi Viện (quận 1, TP.HCM) tạm ngưng hoạt động sau quyết định chiều 15/3 của UBND quận 1 để phòng chống dịch bệnh Covid-19.",2020-03-15,"['virus corona', 'Bùi Viện', 'COVID-19', 'phố Tây Bùi Viện']"
639371,Đời sống,Kỹ sư làm tuyến đường sắt riêng lên tận cửa nhà tặng vợ,Một kỹ sư 54 tuổi người Anh đã dành 18 năm với khoản chi phí 15.000 bảng Anh (hơn 430 triệu đồng) để xây riêng một tuyến đường sắt lên tận nhà mình.,2020-05-10,['chuyện lạ']
585006,Đời sống,"Bọc mình trong túi ni-lông, cô gái sống sót thần kì sau 2 ngày trôi giữa biển","Nhờ những kĩ năng sinh tồn thông minh mà cô gái Kushila Stein đến từ New Zealand đã đương đầu được với quãng thời gian hai ngày lênh đênh trôi dạt giữa biển, không đồ ăn dự trữ và cũng không hề có nước uống.",2019-11-05,['kỹ năng sinh tồn']
650837,Đời sống,Cô gái kiên quyết không hẹn hò vì chàng trai bị hói,"Không muốn làm dâu và không ưng điểm “hói tóc” của đối phương, cô gái Phú Yên đã từ chối hẹn hò với nam nhân viên ngân hàng quê Bình Thuận.",2020-06-23,"['Bạn muốn hẹn hò', 'tình yêu']"
650792,Đời sống,Triệu phú tự thân tiết lộ 4 điều hối tiếc ở tuổi 20,"Ở tuổi 62, triệu phú tự thân Grant Cardone – CEO của 7 công ty đã nhìn lại những gì mình bỏ phí khi còn trẻ.",2020-06-22,"['học làm giàu', 'bài học cuộc sống']"
650932,Đời sống,7 dấu hiệu chứng tỏ chàng đã mê mệt bạn,"Để hiểu cảm giác của một người, bạn không cần phải thẳng thắn hỏi họ. Hãy chú ý hơn đến ngôn ngữ cơ thể, nó có thể tiết lộ rất nhiều điều về đối phương.",2020-06-24,['tình yêu']
639628,Đời sống,Khu vườn đẹp như cổ tích của mẹ Việt ở Mỹ khiến bao người mê mẩn,Vườn hoa hàng ngàn gốc với khoảng 20 loại hoa nở quanh năm của chị Jacqueline Đỗ nổi tiếng trên khắp các hội nhóm yêu hoa.,2020-05-11,"['Vườn hoa hồng', 'làm vườn']"
639851,Đời sống,"Chuyện tình rơi nước mắt của chú rể ung thư, qua đời sau 3 ngày kết hôn","Khi cô dâu Rebecca Hoedemaker nói lời thề trong đám cưới, cô biết mình sẽ không còn nhiều thời gian với Tristan. Nhưng cô không ngờ, chỉ 3 ngày sau đó, chồng cô qua đời ở tuổi 27.",2020-05-11,['chuyện tình xúc động']
629193,Đời sống,Thành phố ở Nhật thu hút du khách bằng cá Koi bơi dưới cống nước thải,"Du khách bị thu hút bởi những con cá Koi bơi dưới cống nước thải tại thành phố Shimabara, Nhật Bản.",2020-03-30,"['Nhật Bản', 'cá koi']"
633623,Đời sống,Bí ẩn về thác nước biến mất sau một đêm,"Chỉ sau một đêm, thác nước lớn nhất Ecuador đã biến mất, khiến điểm du lịch nổi tiếng bậc nhất này nay chỉ còn trong ký ức.",2020-04-15,['Ecuador']
637526,Đời sống,Du lịch 30/4-1/5: Nhiều gia đình 'mê' nghỉ dưỡng chọn tour gần,"Thay vì đi du lịch xa như các năm trước, dịp 30/4-1/5 này, nhiều gia đình chọn cách du lịch theo chặng ngắn, hình thức nghỉ dưỡng hoặc về quê thăm gia đình.",2020-04-30,"['Ngày 1/5', 'ngày 30/4', 'du lịch trong nước']"
613547,Đời sống,Cuộc sống kỳ lạ của những người Mỹ từ chối lối sống hiện đại,"Không dùng ô tô, tivi, các loại máy móc, bài trừ việc ly dị... một cộng đồng những người có lối sống kỳ lạ và biệt lập đang tồn tại giữa nước Mỹ.",2020-02-05,[]
618671,Đời sống,Kỳ lạ nhà hàng suốt gần 300 năm đốt lò liên tục không hề dập tắt lửa,"Đó là Sobrino de Botin, nhà hàng lâu đời nhất thế giới theo sách kỷ lục Guiness, với lò nướng suốt gần 300 năm vẫn đốt cháy liên tục chưa hề dập tắt.",2020-02-23,['nhà hàng']
634913,Đời sống,Tạp chí Anh gợi ý 12 trải nghiệm không thể bỏ lỡ ở Việt Nam,"Wanderlust gợi ý du khách ăn phở Hà Nội, thả đèn hoa đăng ở Hội An và ghé thăm vườn quốc gia Cát Tiên...",2020-04-20,"['Sơn Đoòng', 'Hội An', 'Vườn quốc gia Cát Tiên']"
624774,Đời sống,'Ông chú' Nhật yêu tha thiết cô gái Việt bị ung thư,"Gọi là chú nhưng Minh Anh lại bị hớp hồn khi nghe người đàn ông Nhật đeo khẩu trang, trao đổi công việc với nhân viên.",2020-03-18,"['Nhật Bản', 'cặp đôi']"
626305,Đời sống,7 món ăn kỳ lạ của người Nhật,Người Nhật nổi tiếng với nhiều sáng tạo độc đáo. Nền ẩm thực của quốc gia này cũng không thiếu những món ăn có một không hai.,2020-03-23,"['Món ngon mỗi ngày', 'Nhật Bản']"
617748,Đời sống,Chuyện tình đẹp của chàng trai Triều Tiên và cô gái Hàn Quốc từng bị hoài nghi,"Vượt qua mọi rào cản, chàng trai Triều Tiên Joseph Park và cô gái Hàn Quốc Juyeon nên duyên vợ chồng.",2020-02-20,"['Triều Tiên', 'Hàn Quốc']"
650632,Đời sống,"Nếu yêu thật lòng, anh ấy sẽ để bạn dùng 4 thứ này","Đàn ông có những vật dụng rất riêng tư đầy quan trọng, gắn liền với sinh hoạt hàng ngày của họ.",2020-06-21,['tình yêu']
649403,Đời sống,Chuyện tình đôi trẻ Hà thành tìm thấy nhau sau 11 năm thất lạc,"Việt Khoa và Minh Hằng là đôi bạn chơi thân với thời mẫu giáo, sau đó cả hai mất liên lạc do mỗi người học một trường. Sau 11 năm xa cách, họ gặp lại nhau và trở thành một cặp.",2020-06-16,['tình yêu']
593712,Đời sống,'Lịm tim' trước vườn cúc họa mi trên sân thượng của bà mẹ Hà thành,Căn nhà của chị Trần Diệu Thúy (Hà Nội) những ngày này ngập tràn hoa cúc họa mi do tự tay chị cắm giống như một tác phẩm nghệ thuật khiến ai xem cũng phải trầm trồ.,2019-12-01,"['cúc họa mi', 'Nhà đẹp']"
587092,Đời sống,"Con trai đại gia ngành dầu mỏ bỏ nhà đi rửa bát thuê, ngủ lề đường","Suốt gần 1 tháng bỏ nhà đi, cậu thanh niên 19 tuổi phải rửa bát thuê, ngủ lề đường và ăn bất cứ thứ gì kiếm được.",2019-11-13,"['dạy con', 'dạy con tự lập']"
625978,Đời sống,Sự sống khắc nghiệt nơi tận cùng dãy Himalaya,Cảnh quan cùng cuộc sống ở một trong những khu vực xa xôi và hẻo lánh nhất dãy Himalaya đã được tiết lộ trong bộ ảnh của nhà thám hiểm Darius Radkevicius.,2020-03-21,['dãy núi Himalaya']
630577,Đời sống,Hai người đẹp bị chỉ trích vì mặc trang phục không phù hợp lên sóng truyền hình,"Cùng tham gia làm người dẫn chương trình khám phá du lịch, hai nghệ sĩ Hong Kong Trầm Ân Di và Trần Hân Nghiên bị chỉ trích thậm tệ vì mặc quần áo hở hang.",2020-04-03,['người mẫu']
641853,Đời sống,Thịt ba chỉ om ngũ vị đậm đà ngon miệng lại không ngán,"Thịt om ngũ vị hương với cách làm rất đơn giản, ăn kèm với củ kiệu muối chua chống ngán sẽ là gợi ý tuyệt vời trong những bữa cơm gia đình.",2020-05-18,['Món ngon mỗi ngày']
618843,Đời sống,Mắt cá ngừ đại dương và loạt món ngon không nên bỏ qua tại Phú Yên,"Đặt chân đến mảnh đất Phú Yên, du khách không chỉ bị thu hút bởi biển xanh, cát trắng, nắng vàng, những món ăn đặc sản của nơi đây cũng sẽ khiến bạn phải mê mẩn.",2020-02-24,['Món ngon Phú Yên']
614182,Đời sống,Hành trình yêu đơn giản đến đám cưới đình đám của Duy Mạnh - Quỳnh Anh,"Sau hơn 4 năm yêu nhau, Duy Mạnh - Quỳnh Anh trở thành vợ chồng cầu thủ - hot girl nổi tiếng đình đám trên MXH.",2020-02-06,['Duy Mạnh']
615743,Đời sống,Món gà rán chấm sốt mayonnaise kiểu Nhật,"Nếu chưa biết cách rán gà sao cho ngon, bạn có thể áp dụng cách làm của Nhật Bản. Thịt gà được tẩm bột bắp, rong biển sau đó chấm sốt mayonnaise, mù tạt và chanh.",2020-02-12,"['cách làm', 'Món ngon mỗi ngày', 'Món ngon']"
619519,Đời sống,Mẹo làm giòn bì món thịt heo quay như ngoài hàng,Thịt heo quay là món ăn được nhiều người yêu thích bởi hương vị mềm ngọt và béo ngậy. Cách làm dưới đây sẽ giúp bạn tạo nên miếng thịt ngon mà không cần phải ra nhà hàng.,2020-02-26,"['thịt lợn', 'Món ngon mỗi ngày', 'Món ngon']"
649075,Đời sống,Những lý do khiến phụ nữ hay mê đắm trai hư,"Khoa học cho rằng, các cô gái thường có sự nổi loạn ẩn giấu bên trong. Việc hẹn hò với những chàng trai hư sẽ giúp họ giải phóng điều đó.",2020-06-16,"['phụ nữ', 'hẹn hò', 'đàn ông']"
649292,Đời sống,Cô giáo Hàn Quốc thành hot girl mạng nhờ giảm 20kg,"Từng kém tự tin vì thân hình mũm mĩm, Sim So-yeon (Hàn Quốc) khiến những học viên của mình bất ngờ khi có màn ""lột xác"" ấn tượng sau khi giảm cân.",2020-06-16,"['giảm cân', 'hot girl']"
587292,Đời sống,"Người Hàn Quốc ngoài 60 tuổi học catwalk, ước mơ làm người mẫu","Khi dân số Hàn Quốc già hóa, người lớn tuổi ở đây muốn mình trẻ, khỏe và có ích hơn khi tích cực tham gia lĩnh vực giải trí - nơi giới trẻ vốn chiếm đa số.",2019-11-13,"['học làm người mẫu', 'người già ở Hàn Quốc']"
639973,Đời sống,Chuyện tình chàng Việt kiều Mỹ và cô hàng xóm phải nhờ bà ngoại ‘làm mai’,"Mến cô hàng xóm dễ thương nhưng anh Quốc Việt chưa một lần dám bắt chuyện. Chỉ đến khi sang Mỹ, nhờ bà ngoại mai mối, anh mới dám bày tỏ tình cảm của mình.",2020-05-13,['hôn nhân']
511736,Đời sống,"Thầy giáo điển trai rớt ngôi vị triệu phú vì câu hỏi cuối cùng, mang về 15 tỷ","Không trả lời được câu hỏi cuối cùng về chính trị Anh, thầy giáo ra về với số tiền 500.000 bảng Anh",2019-03-05,"['Ai Là Triệu Phú', 'triệu phú']"
609697,Đời sống,Cô gái xin bạn trai 30 triệu mua xe vespa và chuyện tình phí,"Câu chuyện “bạn gái xin 30 triệu để mua Vespa” là một trong những chủ đề thu hút sự tranh cãi, bàn luận của cư dân mạng mấy ngày gần đây.",2020-01-16,[]
624783,Đời sống,Cuộc sống lý tưởng trên những hòn đảo du lịch,"Cuộc sống phóng khoáng giữa đại dương xanh thẳm, trong không gian ngập nắng, rực rỡ lá hoa với những buổi sáng ngắm cảnh thưởng trà.. luôn là mơ ước của rất nhiều người.",2020-03-17,"['du lịch Phú Quốc', 'du lịch nước ngoài']"
624700,Đời sống,Vị giám đốc nhường khách sạn làm nơi cách ly người từ nước ngoài về,"Khi địa phương đang tìm địa điểm để cách ly những người trở về từ nước ngoài, anh Phúc nhường 40 phòng khách sạn để làm thiện nguyện.",2020-03-17,"['Khách Sạn', 'COVID-19']"
625086,Đời sống,Biển Chết - tọa độ du lịch độc đáo khó bỏ qua,"Với một tờ báo, tạp chí hay một quyển sách cùng chiếc kính mát, du khách sẽ có những giây phút thư giãn thú vị qua trải nghiệm nổi trên mặt nước ở Biển Chết.",2020-03-18,"['du lịch thế giới', 'biển Chết']"
629485,Đời sống,"Thanh nữ Khmer ngỡ như Việt Trinh trẻ lại, kỹ tính trong việc giữ 'bảo vật nhan sắc'","Thanh nữ sở hữu đôi mắt sâu, sống mũi cao, lông mày đậm, mái tóc dài cùng làn da bánh mật.",2020-03-31,"['thanh nữ Khmer', 'sơn thị thu hà', 'dưỡng da', 'làm đẹp', 'dưỡng tóc']"
641844,Đời sống,Báo nước ngoài giới thiệu bánh mỳ 'khổng lồ' Việt Nam,Đây không phải là lần đầu những chiếc bánh mỳ khổng lồ dài hơn một mét ở An Giang được các trang báo nước ngoài giới thiệu.,2020-05-18,['Bách Mỳ']
616983,Đời sống,Về xứ võ đừng quên thưởng thức đặc sản bánh dây Bồng Sơn,"Về Bình Định, nếu du khách 'bỏ quên' món ăn độc đáo bánh dây Bồng Sơn của người dân xứ dừa huyện Hoài Nhơn thì quả thật là một thiếu sót.",2020-02-19,"['Món ngon mỗi ngày', 'Bình Định']"
618569,Đời sống,Cách đầu bếp chuyên nghiệp cắt cá hồi,"Theo những đầu bếp chuyên nghiệp, một khúc cá hồi tiêu chuẩn thường có độ rộng bằng 2-3 ngón tay.",2020-02-22,"['Món ngon', 'cá hồi']"
647685,Đời sống,Cô gái bỏ học ra sống ở nhà hoang theo đuổi ước mơ tuổi trẻ,"Khi đang theo học đại học năm thứ nhất, Nguyễn Đinh Hoàn Vũ buộc phải lựa chọn: một là học tiếp theo ý bố mẹ, hai là ra khỏi nhà. Cô chọn cách thứ hai.",2020-06-11,['người trẻ']
648177,Đời sống,"Hình ảnh đáng sợ của người nghiện phim, lướt web 20 năm nữa","Nhóm nghiên cứu đã tổng hợp tất cả những tác hại lên cơ thể của việc dành nhiều thời gian nhìn màn hình máy tính, TV và điện thoại.",2020-06-11,['kỹ thuật số']
618678,Đời sống,Mẹo tráng trứng lạ mắt với cơm và xúc xích,"Nếu muốn đổi mới bữa ăn hàng ngày, bạn có thể học cách trộn trứng với cơm, ngô, cà rốt và xúc xích. Món ăn được chấm cùng tương ớt hoặc tương cà chua.",2020-02-23,"['món ngon từ trứng', 'Món ngon mỗi ngày']"
